date,x,y,blue,green,red,nir,target
2024-01-01,25,5,6036,1366,7407,8371,0.0
2024-01-01,26,5,3912,3848,8938,3909,0.0
2024-01-01,27,5,4212,3102,5988,8081,0.0
2024-01-01,28,5,8771,9889,7820,110,0.0
2024-01-01,29,5,2670,2959,1879,2533,0.0
2024-01-01,30,5,6515,8518,1352,3977,0.0
2024-01-01,31,5,4072,8406,8777,4331,0.0
2024-01-01,32,5,8600,9019,3044,18,0.0
2024-01-01,33,5,4997,2322,6149,2206,0.0
2024-01-01,34,5,953,2819,690,6907,0.0
2024-01-01,35,5,2430,6312,8462,9076,0.0
2024-01-01,36,5,6214,8683,1328,2474,0.0
2024-01-01,37,5,9098,7270,7676,2636,0.0
2024-01-01,38,5,1657,5276,1821,8255,0.0
2024-01-01,39,5,4101,6517,1211,9668,0.0
2024-01-01,40,5,3251,9849,9665,8735,0.0
2024-01-01,41,5,6288,6957,6609,4720,0.0
2024-01-01,42,5,6254,2248,8612,8630,0.0
2024-01-01,43,5,4835,6878,4885,7090,0.0
2024-01-01,44,5,9434,2498,1688,6999,0.0
2024-01-01,45,5,370,2442,1438,5890,0.0
2024-01-01,46,5,7853,8690,9234,7490,0.0
2024-01-01,47,5,1203,1118,6410,2034,0.0
2024-01-01,48,5,2132,3010,4006,3610,0.0
2024-01-01,49,5,3047,852,9653,1242,0.0
2024-01-01,50,5,9161,4526,5723,7693,0.0
2024-01-01,51,5,6154,3080,5214,6305,0.0
2024-01-01,52,5,2582,2629,228,1423,0.0
2024-01-01,53,5,8384,2792,9140,5862,0.0
2024-01-01,54,5,3923,3459,6640,9218,0.0
2024-01-01,55,5,7937,71,5207,6581,0.0
2024-01-01,56,5,8842,4969,3712,4395,0.0
2024-01-01,57,5,5345,3258,9510,8526,0.0
2024-01-01,58,5,2301,9905,9350,3159,0.0
2024-01-01,59,5,1294,2455,4504,904,0.0
2024-01-01,60,5,9333,9726,4516,2793,0.0
2024-01-01,61,5,5590,4542,1664,728,0.0
2024-01-01,62,5,242,9769,1707,7102,0.0
2024-01-01,63,5,5036,7715,7103,750,0.0
2024-01-01,64,5,5736,1548,3007,963,0.0
2024-01-01,65,5,3135,1372,2564,1829,0.0
2024-01-01,66,5,8241,9188,2675,8311,0.0
2024-01-01,67,5,2516,1756,5047,1236,0.0
2024-01-01,68,5,2252,3076,2703,1866,0.0
2024-01-01,69,5,7035,5068,1654,7223,0.0
2024-01-01,70,5,8211,8226,1455,6966,0.0
2024-01-01,71,5,5591,1792,8300,8583,0.0
2024-01-01,72,5,6245,4640,4507,1087,0.0
2024-01-01,73,5,1723,7683,782,3086,0.0
2024-01-01,74,5,5088,1181,7069,2201,0.0
2024-01-01,75,5,3959,3240,8097,6438,0.0
2024-01-01,76,5,9493,1475,9742,1475,0.0
2024-01-01,77,5,3636,3209,516,8096,0.0
2024-01-01,78,5,2238,2913,4699,3306,0.0
2024-01-01,79,5,6237,8024,5060,7575,0.0
2024-01-01,80,5,9354,1622,3982,7858,0.0
2024-01-01,81,5,1387,569,2046,3960,0.0
2024-01-01,82,5,1381,845,9971,5335,0.0
2024-01-01,83,5,9250,5800,5496,8408,0.0
2024-01-01,84,5,9520,2643,4021,3489,0.0
2024-01-01,85,5,4161,6822,553,2069,0.0
2024-01-01,86,5,30,2098,3058,9447,0.0
2024-01-01,87,5,6697,9553,4822,6165,0.0
2024-01-01,88,5,9913,926,2649,829,0.0
2024-01-01,89,5,4267,41,8975,4996,0.0
2024-01-01,90,5,5763,4327,535,8676,0.0
2024-01-01,91,5,5404,1315,7129,2713,0.0
2024-01-01,92,5,4526,112,1293,9162,0.0
2024-01-01,93,5,5993,3912,8104,4587,0.0
2024-01-01,94,5,4131,8836,1912,2975,0.0
2024-01-01,95,5,639,2597,4601,9890,0.0
2024-01-01,96,5,3658,1666,2565,9087,0.0
2024-01-01,97,5,1885,4864,6832,6924,0.0
2024-01-01,98,5,4534,5146,9193,9902,0.0
2024-01-01,99,5,3670,494,475,5577,0.0
2024-01-01,0,6,5313,4111,7109,2818,0.0
2024-01-01,1,6,5950,164,4692,4343,0.0
2024-01-01,2,6,7372,619,9624,9804,0.0
2024-01-01,3,6,9625,1229,1845,1274,0.0
2024-01-01,4,6,9776,5618,1675,8038,0.0
2024-01-01,5,6,5453,1582,9694,7127,0.0
2024-01-01,6,6,5340,4953,7668,3425,0.0
2024-01-01,7,6,8077,1657,6397,2401,0.0
2024-01-01,8,6,4493,6296,7548,6030,0.0
2024-01-01,9,6,9080,8205,4308,6624,0.0
2024-01-01,10,6,4597,10,5332,5403,0.0
2024-01-01,11,6,3159,7405,1792,5516,0.0
2024-01-01,12,6,9422,9428,6391,606,0.0
2024-01-01,13,6,8096,5031,1804,4249,0.0
2024-01-01,14,6,9575,3627,1293,1368,0.0
2024-01-01,15,6,6113,8486,7548,3021,0.0
2024-01-01,16,6,138,9994,4934,5255,0.0
2024-01-01,17,6,6770,4043,5289,5069,0.0
2024-01-01,18,6,5303,6711,4042,9964,0.0
2024-01-01,19,6,2499,3592,7455,1117,0.0
2024-01-01,20,6,1822,5141,5025,525,0.0
2024-01-01,21,6,5611,2281,8761,238,0.0
2024-01-01,22,6,8953,8067,4363,9628,0.0
2024-01-01,23,6,2898,1271,9694,6875,0.0
2024-01-01,24,6,5545,7979,664,3438,0.0
2024-01-01,25,6,4413,8424,6317,2316,0.0
2024-01-01,26,6,503,6761,594,4854,0.0
2024-01-01,27,6,5083,9257,3991,9069,0.0
2024-01-01,28,6,4885,9705,6776,5643,0.0
2024-01-01,29,6,2686,1997,6034,3024,0.0
2024-01-01,30,6,6438,6201,8740,1601,0.0
2024-01-01,31,6,8879,1843,6143,5277,0.0
2024-01-01,32,6,2518,8467,9767,1508,0.0
2024-01-01,33,6,1062,9661,7105,377,0.0
2024-01-01,34,6,5028,5402,6407,8255,0.0
2024-01-01,35,6,6928,299,9607,774,0.0
2024-01-01,36,6,6329,8204,6805,1963,0.0
2024-01-01,37,6,7969,21,2557,604,0.0
2024-01-01,38,6,5195,7088,9360,3794,0.0
2024-01-01,39,6,3998,4657,2863,3899,0.0
2024-01-01,40,6,6723,4883,1503,9159,0.0
2024-01-01,41,6,7676,4722,5973,419,0.0
2024-01-01,42,6,9777,1700,8187,5718,0.0
2024-01-01,43,6,6947,7983,5560,9356,0.0
2024-01-01,44,6,5680,767,9044,9203,0.0
2024-01-01,45,6,3178,4190,7851,5554,0.0
2024-01-01,46,6,9857,8518,4561,973,0.0
2024-01-01,47,6,5435,1745,1955,9272,0.0
2024-01-01,48,6,4962,3994,4558,3202,0.0
2024-01-01,49,6,6325,9622,2012,9300,0.0
2024-01-01,50,6,8508,8433,3414,4046,0.0
2024-01-01,51,6,9174,7847,526,1393,0.0
2024-01-01,52,6,595,5461,5330,8882,0.0
2024-01-01,53,6,5694,1582,7532,7082,0.0
2024-01-01,54,6,7701,3156,5366,82,0.0
2024-01-01,55,6,9601,3105,7022,274,0.0
2024-01-01,56,6,4449,398,1212,286,0.0
2024-01-01,57,6,6124,1716,408,2947,0.0
2024-01-01,58,6,2536,1366,7798,7914,0.0
2024-01-01,59,6,6541,6442,859,3720,0.0
2024-01-01,60,6,616,6327,6548,9082,0.0
2024-01-01,61,6,2225,4340,3873,5418,0.0
2024-01-01,62,6,3910,6826,3786,7986,0.0
2024-01-01,63,6,4551,3908,1579,2488,0.0
2024-01-01,64,6,6353,2212,2852,4566,0.0
2024-01-01,65,6,6280,6111,7127,1532,0.0
2024-01-01,66,6,7883,7947,6070,9044,0.0
2024-01-01,67,6,8292,7741,4668,7536,0.0
2024-01-01,68,6,8234,8523,3101,7866,0.0
2024-01-01,69,6,3406,5754,3490,2754,0.0
2024-01-01,70,6,607,671,9488,3243,0.0
2024-01-01,71,6,5249,8231,1659,8250,0.0
2024-01-01,72,6,2333,3484,6648,3777,0.0
2024-01-01,73,6,4771,5067,3739,7561,0.0
2024-01-01,74,6,1858,9134,8719,6720,0.0
2024-01-01,75,6,3414,3607,5875,6232,0.0
2024-01-01,76,6,3264,6200,5891,933,0.0
2024-01-01,77,6,6635,3889,9151,9688,0.0
2024-01-01,78,6,8406,7425,8180,6356,0.0
2024-01-01,79,6,1205,896,6138,4481,0.0
2024-01-01,80,6,4172,2037,7911,9619,0.0
2024-01-01,81,6,8428,6316,4480,8570,0.0
2024-01-01,82,6,7454,9308,5478,285,0.0
2024-01-01,83,6,6895,2173,5667,150,0.0
2024-01-01,84,6,8927,6997,7494,9617,0.0
2024-01-01,85,6,7513,9104,4144,4756,0.0
2024-01-01,86,6,8720,8543,5810,101,0.0
2024-01-01,87,6,2340,4950,2251,3973,0.0
2024-01-01,88,6,3484,6043,2585,9816,0.0
2024-01-01,89,6,5170,7592,6802,1848,0.0
2024-01-01,90,6,1743,7266,5708,222,0.0
2024-01-01,91,6,3373,8373,4580,6801,0.0
2024-01-01,92,6,6979,6176,1429,5802,0.0
2024-01-01,93,6,7659,8364,935,8645,0.0
2024-01-01,94,6,4723,9654,5578,9846,0.0
2024-01-01,95,6,5396,2944,850,5911,0.0
2024-01-01,96,6,3809,5363,7637,6483,0.0
2024-01-01,97,6,6703,532,8855,5409,0.0
2024-01-01,98,6,2521,6279,2470,8442,0.0
2024-01-01,99,6,7634,9190,2578,8921,0.0
2024-01-01,0,7,8136,9808,3879,900,0.0
2024-01-01,1,7,4430,5277,2690,9216,0.0
2024-01-01,2,7,2222,7183,2241,6432,0.0
2024-01-01,3,7,5322,5933,8672,102,0.0
2024-01-01,4,7,4049,8040,2848,5059,0.0
2024-01-01,5,7,3451,3230,6627,3981,0.0
2024-01-01,6,7,5556,3879,543,2667,0.0
2024-01-01,7,7,3818,1236,3411,4887,0.0
2024-01-01,8,7,198,1127,3128,9194,0.0
2024-01-01,9,7,7825,6316,7635,7848,0.0
2024-01-01,10,7,1530,2677,9332,8512,0.0
2024-01-01,11,7,9600,811,3036,3521,0.0
2024-01-01,12,7,9136,8668,3207,5236,0.0
2024-01-01,13,7,5057,7177,2537,2034,0.0
2024-01-01,14,7,287,8363,7061,1343,0.0
2024-01-01,15,7,3074,9215,8670,6133,0.0
2024-01-01,16,7,6152,3756,7385,3570,0.0
2024-01-01,17,7,1380,9733,9568,1206,0.0
2024-01-01,18,7,3648,8846,2333,8567,0.0
2024-01-01,19,7,3058,2953,7816,775,0.0
2024-01-01,20,7,3499,624,1392,2015,0.0
2024-01-01,21,7,5066,6349,6487,4361,0.0
2024-01-01,22,7,6929,2188,7645,9445,0.0
2024-01-01,23,7,6677,7176,9243,2491,0.0
2024-01-01,24,7,1271,8008,3649,4934,0.0
2024-01-01,25,7,4249,7238,7344,4911,0.0
2024-01-01,26,7,1119,4519,3343,835,0.0
2024-01-01,27,7,9228,6479,5978,7272,0.0
2024-01-01,28,7,598,5378,5422,496,0.0
2024-01-01,29,7,4771,7185,2843,6899,0.0
2024-01-01,30,7,262,1028,2337,3794,0.0
2024-01-01,31,7,8389,8822,4361,1559,0.0
2024-01-01,32,7,434,8704,3003,6021,0.0
2024-01-01,33,7,1475,4735,1162,789,0.0
2024-01-01,34,7,5994,6853,2403,5714,0.0
2024-01-01,35,7,5286,8971,4961,1063,0.0
2024-01-01,36,7,8181,4590,1109,3216,0.0
2024-01-01,37,7,1538,4910,4235,3969,0.0
2024-01-01,38,7,6724,2245,3349,3960,0.0
2024-01-01,39,7,712,7483,7823,4010,0.0
2024-01-01,40,7,6706,9712,9229,7197,0.0
2024-01-01,41,7,5084,3527,9363,5557,0.0
2024-01-01,42,7,5929,3214,457,2714,0.0
2024-01-01,43,7,3747,459,9190,1882,0.0
2024-01-01,44,7,9598,7464,2799,3758,0.0
2024-01-01,45,7,616,8693,9931,426,0.0
2024-01-01,46,7,1930,422,984,1815,0.0
2024-01-01,47,7,1615,1810,9501,3646,0.0
2024-01-01,48,7,5516,7401,9847,4781,0.0
2024-01-01,49,7,8741,1075,2933,1473,0.0
2024-01-01,50,7,4559,3027,3539,8150,0.0
2024-01-01,51,7,4734,1408,5132,6114,0.0
2024-01-01,52,7,7963,6868,4091,3973,0.0
2024-01-01,53,7,9554,7318,8456,4581,0.0
2024-01-01,54,7,8817,3279,2659,3493,0.0
2024-01-01,55,7,3284,1555,328,9246,0.0
2024-01-01,56,7,4664,8611,8780,3522,0.0
2024-01-01,57,7,7114,6440,8005,5351,0.0
2024-01-01,58,7,1600,9480,692,650,0.0
2024-01-01,59,7,5052,7749,894,6638,0.0
2024-01-01,60,7,7962,6068,7671,448,0.0
2024-01-01,61,7,3995,3896,8255,5288,0.0
2024-01-01,62,7,5425,9426,3474,8592,0.0
2024-01-01,63,7,9698,3129,9485,6167,0.0
2024-01-01,64,7,5526,2731,1306,7860,0.0
2024-01-01,65,7,3822,8027,5690,3013,0.0
2024-01-01,66,7,9163,9367,8141,2359,0.0
2024-01-01,67,7,2367,4909,1180,213,0.0
2024-01-01,68,7,6739,1878,5257,8112,0.0
2024-01-01,69,7,6907,3571,4495,9468,0.0
2024-01-01,70,7,5169,3509,9498,7579,0.0
2024-01-01,71,7,7329,1013,4017,533,0.0
2024-01-01,72,7,5361,9922,2848,7504,0.0
2024-01-01,73,7,1958,4762,8361,37,0.0
2024-01-01,74,7,3235,6710,1327,2322,0.0
2024-01-01,75,7,2568,1678,1218,269,0.0
2024-01-01,76,7,6910,3480,7602,4432,0.0
2024-01-01,77,7,4228,979,7902,504,0.0
2024-01-01,78,7,5537,3383,5907,4866,0.0
2024-01-01,79,7,2392,4459,2423,8676,0.0
2024-01-01,80,7,2652,5328,2275,5805,0.0
2024-01-01,81,7,9290,8882,1574,7123,0.0
2024-01-01,82,7,130,8469,5689,9322,0.0
2024-01-01,83,7,5477,4909,7072,6216,0.0
2024-01-01,84,7,5472,7591,568,3811,0.0
2024-01-01,85,7,1194,7341,5570,7379,0.0
2024-01-01,86,7,7879,5452,8061,280,0.0
2024-01-01,87,7,3930,2641,3711,8339,0.0
2024-01-01,88,7,8590,3292,3006,6692,0.0
2024-01-01,89,7,9176,1306,9486,7164,0.0
2024-01-01,90,7,1016,9788,6991,8421,0.0
2024-01-01,91,7,3194,7795,88,7474,0.0
2024-01-01,92,7,8208,7260,5253,5184,0.0
2024-01-01,93,7,2745,7788,2219,9424,0.0
2024-01-01,94,7,7648,2580,1259,8153,0.0
2024-01-01,95,7,3673,451,9413,9033,0.0
2024-01-01,96,7,9280,9825,8986,3546,0.0
2024-01-01,97,7,1184,9036,5478,1693,0.0
2024-01-01,98,7,6926,3213,5566,1247,0.0
2024-01-01,99,7,8113,6449,6276,2069,0.0
2024-01-01,0,8,4301,3474,6199,1466,0.0
2024-01-01,1,8,1452,5508,1204,9731,0.0
2024-01-01,2,8,1563,6073,5091,3829,0.0
2024-01-01,3,8,2873,6777,3109,4956,0.0
2024-01-01,4,8,3460,6346,3395,2363,0.0
2024-01-01,5,8,1964,8350,2925,1322,0.0
2024-01-01,6,8,1998,7053,2086,3068,0.0
2024-01-01,7,8,3869,9756,9114,5558,0.0
2024-01-01,8,8,371,8293,4612,3249,0.0
2024-01-01,9,8,8266,722,6742,5296,0.0
2024-01-01,10,8,9891,8744,2663,6627,0.0
2024-01-01,11,8,2717,5643,7533,6166,0.0
2024-01-01,12,8,8938,8309,5072,3477,0.0
2024-01-01,13,8,7453,4653,8408,1610,0.0
2024-01-01,14,8,3186,4943,3094,192,0.0
2024-01-01,15,8,8518,2253,5905,8792,0.0
2024-01-01,16,8,2319,1258,5785,3831,0.0
2024-01-01,17,8,8987,5297,5751,9986,0.0
2024-01-01,18,8,8964,1253,6180,7059,0.0
2024-01-01,19,8,9948,814,7184,3084,0.0
2024-01-01,20,8,6862,3311,9154,41,0.0
2024-01-01,21,8,3251,3784,358,4324,0.0
2024-01-01,22,8,1298,2856,5790,9381,0.0
2024-01-01,23,8,769,6375,2554,6791,0.0
2024-01-01,24,8,966,8481,1605,3045,0.0
2024-01-01,25,8,7782,9477,229,8208,0.0
2024-01-01,26,8,8598,2519,1878,7539,0.0
2024-01-01,27,8,7233,2922,558,2166,0.0
2024-01-01,28,8,3799,3191,4371,4278,0.0
2024-01-01,29,8,5968,5537,5474,1941,0.0
2024-01-01,30,8,7532,3997,6984,8405,0.0
2024-01-01,31,8,257,9900,4649,6862,0.0
2024-01-01,32,8,1463,33,72,2811,0.0
2024-01-01,33,8,1075,5243,7928,2467,0.0
2024-01-01,34,8,9489,2685,9352,9902,0.0
2024-01-01,35,8,1290,3200,4071,3309,0.0
2024-01-01,36,8,7581,1141,1214,3260,0.0
2024-01-01,37,8,4814,6647,8577,921,0.0
2024-01-01,38,8,6649,1650,7572,6651,0.0
2024-01-01,39,8,5491,6342,5639,737,0.0
2024-01-01,40,8,1810,1665,3546,6872,0.0
2024-01-01,41,8,8077,3120,7833,9993,0.0
2024-01-01,42,8,3194,5071,1969,1068,0.0
2024-01-01,43,8,5755,2748,3769,4412,0.0
2024-01-01,44,8,656,1938,7925,6688,0.0
2024-01-01,45,8,5591,5924,3875,4136,0.0
2024-01-01,46,8,5790,4038,8500,7264,0.0
2024-01-01,47,8,2029,6175,5892,7847,0.0
2024-01-01,48,8,1864,7595,8787,5760,0.0
2024-01-01,49,8,2261,6907,5439,1099,0.0
2024-01-01,50,8,5103,9129,8325,2751,0.0
2024-01-01,51,8,5953,9684,9287,1865,0.0
2024-01-01,52,8,7421,7898,2997,4407,0.0
2024-01-01,53,8,5960,723,3245,810,0.0
2024-01-01,54,8,8083,9931,8290,3288,0.0
2024-01-01,55,8,7454,9864,7733,3853,0.0
2024-01-01,56,8,6288,5635,1564,1532,0.0
2024-01-01,57,8,894,9157,2523,2952,0.0
2024-01-01,58,8,5452,8415,3708,3373,0.0
2024-01-01,59,8,9508,5614,6406,4161,0.0
2024-01-01,60,8,6099,2604,1865,4038,0.0
2024-01-01,61,8,3678,6959,3516,2879,0.0
2024-01-01,62,8,1159,2522,9905,7124,0.0
2024-01-01,63,8,3738,7710,9177,6045,0.0
2024-01-01,64,8,1318,8272,187,7620,0.0
2024-01-01,65,8,6274,1795,403,7793,0.0
2024-01-01,66,8,2475,7345,9378,8479,0.0
2024-01-01,67,8,3415,2343,9789,2766,0.0
2024-01-01,68,8,1690,7274,9204,6067,0.0
2024-01-01,69,8,167,3759,1899,9399,0.0
2024-01-01,70,8,4909,1021,6972,3907,0.0
2024-01-01,71,8,9549,8573,4108,3981,0.0
2024-01-01,72,8,2136,4898,4366,1949,0.0
2024-01-01,73,8,2184,809,2141,602,0.0
2024-01-01,74,8,611,9505,522,1937,0.0
2024-01-01,75,8,2123,1435,1734,4487,0.0
2024-01-01,76,8,4839,2938,4160,8143,0.0
2024-01-01,77,8,334,4809,3368,7239,0.0
2024-01-01,78,8,3421,6316,1911,9630,0.0
2024-01-01,79,8,3747,2312,4720,8815,0.0
2024-01-01,80,8,4831,9610,3235,4898,0.0
2024-01-01,81,8,3100,191,9009,2810,0.0
2024-01-01,82,8,9498,2362,113,4870,0.0
2024-01-01,83,8,1010,5752,7461,943,0.0
2024-01-01,84,8,6476,2051,8057,9049,0.0
2024-01-01,85,8,5271,8557,2028,8396,0.0
2024-01-01,86,8,5329,1276,8636,9146,0.0
2024-01-01,87,8,7297,2318,5269,9835,0.0
2024-01-01,88,8,1498,8881,5607,6640,0.0
2024-01-01,89,8,8718,242,5879,7363,0.0
2024-01-01,90,8,5798,1557,1601,12,0.0
2024-01-01,91,8,8714,6070,135,2541,0.0
2024-01-01,92,8,6666,8014,8035,2414,0.0
2024-01-01,93,8,3869,1927,4080,9112,0.0
2024-01-01,94,8,6501,3511,3177,5135,0.0
2024-01-01,95,8,1233,4857,7162,3771,0.0
2024-01-01,96,8,1300,1297,9947,915,0.0
2024-01-01,97,8,8546,4436,6601,9038,0.0
2024-01-01,98,8,8488,9789,7072,5422,0.0
2024-01-01,99,8,8249,4836,597,1014,0.0
2024-01-01,0,9,3538,2551,1457,9558,0.0
2024-01-01,1,9,595,7852,9166,9487,0.0
2024-01-01,2,9,6914,9487,654,8965,0.0
2024-01-01,3,9,4889,4491,789,4004,0.0
2024-01-01,4,9,3283,6629,7590,4444,0.0
2024-01-01,5,9,8267,2316,5235,4891,0.0
2024-01-01,6,9,8631,8274,9847,3211,0.0
2024-01-01,7,9,2773,8369,8430,5544,0.0
2024-01-01,8,9,6769,8064,4025,569,0.0
2024-01-01,9,9,5169,9204,6409,6494,0.0
2024-01-01,10,9,6075,3395,353,9298,0.0
2024-01-01,11,9,461,5478,8807,818,0.0
2024-01-01,12,9,4345,788,1796,6182,0.0
2024-01-01,13,9,3663,1012,76,2860,0.0
2024-01-01,14,9,2208,2279,8055,4657,0.0
2024-01-01,15,9,1686,391,4436,2226,0.0
2024-01-01,16,9,7157,2373,3911,7257,0.0
2024-01-01,17,9,1527,7437,1417,9456,0.0
2024-01-01,18,9,987,6444,5803,2653,0.0
2024-01-01,19,9,9028,1360,7835,5937,0.0
2024-01-01,20,9,4869,3320,73,1873,0.0
2024-01-01,21,9,156,5771,6462,7578,0.0
2024-01-01,22,9,8042,1430,3359,7645,0.0
2024-01-01,23,9,6809,6619,9995,8959,0.0
2024-01-01,24,9,1696,9088,8443,3852,0.0
2024-01-01,25,9,849,6187,9943,5548,0.0
2024-01-01,26,9,2638,3925,2601,9448,0.0
2024-01-01,27,9,2716,4629,3035,9575,0.0
2024-01-01,28,9,3631,9305,6401,5876,0.0
2024-01-01,29,9,194,9208,9705,5098,0.0
2024-01-01,30,9,8485,8330,3677,4684,0.0
2024-01-01,31,9,8860,2554,4871,3074,0.0
2024-01-01,32,9,1197,4284,9371,9023,0.0
2024-01-01,33,9,7291,3539,1551,1725,0.0
2024-01-01,34,9,9927,6702,6056,8585,0.0
2024-01-01,35,9,8729,5078,9203,6559,0.0
2024-01-01,36,9,2255,3179,5757,9612,0.0
2024-01-01,37,9,7628,6551,6516,9287,0.0
2024-01-01,38,9,9220,5422,7816,7839,0.0
2024-01-01,39,9,7429,9477,3995,4196,0.0
2024-01-01,40,9,6218,579,736,9056,0.0
2024-01-01,41,9,392,528,2481,9042,0.0
2024-01-01,42,9,9734,2958,5355,2295,0.0
2024-01-01,43,9,254,2886,9763,9920,0.0
2024-01-01,44,9,4400,7340,6485,6865,0.0
2024-01-01,45,9,5920,2915,530,1483,0.0
2024-01-01,46,9,1748,8058,7460,2679,0.0
2024-01-01,47,9,2511,8524,2251,1780,0.0
2024-01-01,48,9,5868,8995,1243,6497,0.0
2024-01-01,49,9,6037,7465,9893,9030,0.0
2024-01-01,50,9,6835,7266,6330,2759,0.0
2024-01-01,51,9,2517,7069,2542,6439,0.0
2024-01-01,52,9,4806,6771,2266,3029,0.0
2024-01-01,53,9,406,9485,1070,8995,0.0
2024-01-01,54,9,2378,2963,7232,7204,0.0
2024-01-01,55,9,2579,3826,1678,8539,0.0
2024-01-01,56,9,7734,4778,319,2961,0.0
2024-01-01,57,9,4719,6071,863,4402,0.0
2024-01-01,58,9,4954,5111,1841,4175,0.0
2024-01-01,59,9,526,4609,3020,792,0.0
2024-01-01,60,9,709,1144,2621,4162,0.0
2024-01-01,61,9,2943,3881,6460,4019,0.0
2024-01-01,62,9,4741,6327,5137,1684,0.0
2024-01-01,63,9,4829,2448,2955,3611,0.0
2024-01-01,64,9,5830,8137,3338,9789,0.0
2024-01-01,65,9,8863,7102,3043,425,0.0
2024-01-01,66,9,9132,9505,2401,8080,0.0
2024-01-01,67,9,5960,9557,7822,7014,0.0
2024-01-01,68,9,799,8052,710,3273,0.0
2024-01-01,69,9,8308,1466,4542,4156,0.0
2024-01-01,70,9,5665,893,968,2630,0.0
2024-01-01,71,9,2836,4293,1208,154,0.0
2024-01-01,72,9,5470,6656,3868,9099,0.0
2024-01-01,73,9,9511,2384,3793,1969,0.0
2024-01-01,74,9,6627,3963,7231,8050,0.0
2024-01-01,75,9,4898,1404,9160,3926,0.0
2024-01-01,76,9,4297,1027,3782,1868,0.0
2024-01-01,77,9,3885,5712,7362,9135,0.0
2024-01-01,78,9,5793,4827,9175,1623,0.0
2024-01-01,79,9,397,4533,8885,5189,0.0
2024-01-01,80,9,2433,8458,9174,9764,0.0
2024-01-01,81,9,544,2286,9685,2744,0.0
2024-01-01,82,9,6286,6877,8143,1293,0.0
2024-01-01,83,9,1982,3449,9712,3822,0.0
2024-01-01,84,9,3679,7408,6868,7163,0.0
2024-01-01,85,9,3409,9084,8861,7650,0.0
2024-01-01,86,9,7351,2095,3569,3466,0.0
2024-01-01,87,9,8378,944,1843,128,0.0
2024-01-01,88,9,8410,98,1070,6220,0.0
2024-01-01,89,9,4224,565,6493,211,0.0
2024-01-01,90,9,1637,6663,2626,1310,0.0
2024-01-01,91,9,7573,7585,3557,8662,0.0
2024-01-01,92,9,1263,4556,2292,4919,0.0
2024-01-01,93,9,7985,4209,978,5314,0.0
2024-01-01,94,9,3891,1947,6375,5930,0.0
2024-01-01,95,9,7572,1730,9653,555,0.0
2024-01-01,96,9,1077,58,839,7012,0.0
2024-01-01,97,9,263,2354,1992,3304,0.0
2024-01-01,98,9,5771,9602,249,1576,0.0
2024-01-01,99,9,9217,4242,4161,9145,0.0
2024-01-01,0,10,859,4269,3824,3063,0.0
2024-01-01,1,10,5920,4684,8644,5830,0.0
2024-01-01,2,10,7629,6546,7235,7780,0.0
2024-01-01,3,10,4751,7694,2032,3464,0.0
2024-01-01,4,10,533,5438,713,3530,0.0
2024-01-01,5,10,2330,8628,2293,2910,0.0
2024-01-01,6,10,5786,8749,1590,3629,0.0
2024-01-01,7,10,9224,713,3951,606,0.0
2024-01-01,8,10,3679,4504,4716,2812,0.0
2024-01-01,9,10,4878,9637,380,2657,0.0
2024-01-01,10,10,3308,1167,7609,1974,0.0
2024-01-01,11,10,8686,5132,1663,2610,0.0
2024-01-01,12,10,4652,7025,322,9307,0.0
2024-01-01,13,10,1508,115,83,80,0.0
2024-01-01,14,10,5955,3440,2666,8464,0.0
2024-01-01,15,10,7614,463,2091,1810,0.0
2024-01-01,16,10,9410,4026,795,9871,0.0
2024-01-01,17,10,814,4083,2511,6049,0.0
2024-01-01,18,10,1200,313,5508,3260,0.0
2024-01-01,19,10,623,8965,3026,9857,0.0
2024-01-01,20,10,2160,6100,2836,6243,0.0
2024-01-01,21,10,8445,8392,2913,7496,0.0
2024-01-01,22,10,9135,9720,9519,2641,0.0
2024-01-01,23,10,7429,7609,5281,1414,0.0
2024-01-01,24,10,9196,9074,3141,9218,0.0
2024-01-01,25,10,6993,9237,6136,390,0.0
2024-01-01,26,10,7677,7072,8617,6689,0.0
2024-01-01,27,10,514,8930,9855,6308,0.0
2024-01-01,28,10,242,6196,7737,8600,0.0
2024-01-01,29,10,8267,7123,9872,3784,0.0
2024-01-01,30,10,6858,7875,8893,8582,0.0
2024-01-01,31,10,7615,8900,2964,7368,0.0
2024-01-01,32,10,7155,1775,7727,1261,0.0
2024-01-01,33,10,9822,6862,572,752,0.0
2024-01-01,34,10,6562,9684,8071,6170,0.0
2024-01-01,35,10,9371,7056,4300,4919,0.0
2024-01-01,36,10,458,3832,6452,1984,0.0
2024-01-01,37,10,5448,2646,2240,6227,0.0
2024-01-01,38,10,6505,9933,2094,8492,0.0
2024-01-01,39,10,2549,5297,1521,1738,0.0
2024-01-01,40,10,2317,5435,4704,950,0.0
2024-01-01,41,10,4588,1476,2439,9309,0.0
2024-01-01,42,10,5395,5656,5022,9166,0.0
2024-01-01,43,10,4388,1110,6543,3815,0.0
2024-01-01,44,10,9935,2257,116,5524,0.0
2024-01-01,45,10,6758,5570,8144,7982,0.0
2024-01-01,46,10,1240,6301,1035,6388,0.0
2024-01-01,47,10,137,4175,4040,528,0.0
2024-01-01,48,10,7201,5015,6259,815,0.0
2024-01-01,49,10,1535,895,141,5956,0.0
